grid_id,relationship_type,related_grid_id
grid.463977.8,Parent,grid.457334.2
grid.463977.8,Parent,grid.457079.8
grid.463977.8,Parent,grid.460789.4
grid.463978.7,Parent,grid.457012.5
grid.463978.7,Parent,grid.7252.2
grid.463980.0,Parent,grid.10737.32
grid.463980.0,Parent,grid.12611.35
grid.463981.1,Parent,grid.456999.e
grid.463981.1,Parent,grid.10737.32
grid.463982.2,Parent,grid.7849.2
grid.463982.2,Parent,grid.457012.5
grid.463984.4,Parent,grid.11619.3e
grid.463985.5,Parent,grid.15363.32
grid.463985.5,Parent,grid.434192.9
grid.463986.6,Parent,grid.36823.3c
grid.463986.6,Parent,grid.457014.3
grid.463987.7,Parent,grid.249503.9
grid.463987.7,Parent,grid.457016.1
grid.463987.7,Parent,grid.424447.5
grid.463988.8,Parent,grid.457382.f
grid.463988.8,Parent,grid.9621.c
grid.463989.9,Parent,grid.434225.6
grid.463989.9,Parent,grid.4461.7
grid.463991.0,Parent,grid.457016.1
grid.463991.0,Parent,grid.5388.6
grid.463992.3,Parent,grid.5583.b
grid.463992.3,Parent,grid.457012.5
grid.463993.2,Parent,grid.460789.4
grid.463994.5,Parent,grid.424469.9
grid.463994.5,Parent,grid.457013.4
grid.463994.5,Parent,grid.4399.7
grid.463994.5,Parent,grid.410350.3
grid.463994.5,Parent,grid.462844.8
grid.463995.4,Parent,grid.420114.2
grid.463995.4,Parent,grid.463809.0
grid.463995.4,Parent,grid.457014.3
grid.463995.4,Parent,grid.5613.1
grid.463996.7,Parent,grid.457374.6
grid.463996.7,Parent,grid.410368.8
grid.463997.6,Parent,grid.5399.6
grid.463997.6,Parent,grid.457016.1
grid.463998.9,Parent,grid.456999.e
grid.463998.9,Parent,grid.11136.34
grid.463999.8,Parent,grid.457014.3
grid.463999.8,Parent,grid.7459.f
grid.463999.8,Parent,grid.23082.3b
grid.464000.6,Parent,grid.457017.0
grid.464000.6,Parent,grid.10737.32
grid.464001.7,Parent,grid.29773.38
grid.464001.7,Parent,grid.457015.2
grid.464002.4,Parent,grid.457014.3
grid.464002.4,Parent,grid.410542.6
grid.464003.5,Parent,grid.5328.c
grid.464003.5,Parent,grid.457017.0
grid.464003.5,Parent,grid.4461.7
grid.464004.2,Parent,grid.5328.c
grid.464004.2,Parent,grid.457017.0
grid.464004.2,Parent,grid.7452.4
grid.464004.2,Parent,grid.462844.8
grid.464005.3,Parent,grid.49319.36
grid.464005.3,Parent,grid.448803.3
grid.464005.3,Parent,grid.457014.3
grid.464005.3,Parent,grid.4461.7
grid.464005.3,Parent,grid.11162.35
grid.464005.3,Parent,grid.12810.3a
grid.464005.3,Parent,grid.440918.0
grid.464005.3,Parent,grid.16780.38
grid.464006.0,Parent,grid.457079.8
grid.464006.0,Parent,grid.10877.39
grid.464007.1,Parent,grid.457018.f
grid.464007.1,Parent,grid.462844.8
grid.464008.e,Parent,grid.434207.6
grid.464008.e,Parent,grid.36823.3c
grid.464008.e,Parent,grid.457016.1
grid.464009.f,Parent,grid.457012.5
grid.464009.f,Parent,grid.412043.0
grid.464009.f,Parent,grid.424453.0
grid.464011.6,Parent,grid.457014.3
grid.464011.6,Parent,grid.10988.38
grid.464011.6,Parent,grid.7902.c
grid.464011.6,Parent,grid.17673.34
grid.464016.1,Parent,grid.456999.e
grid.464016.1,Parent,grid.10992.33
grid.464017.0,Parent,grid.457014.3
grid.464017.0,Parent,grid.17689.31
grid.464017.0,Parent,grid.5607.4
grid.464019.e,Parent,grid.460203.3
grid.464022.6,Parent,grid.457016.1
grid.464022.6,Parent,grid.6227.1
grid.464027.3,Parent,grid.457012.5
grid.464027.3,Parent,grid.9966.0
grid.464027.3,Parent,grid.424454.7
grid.464028.c,Parent,grid.457013.4
grid.464028.c,Parent,grid.410350.3
grid.464031.4,Parent,grid.4399.7
grid.464031.4,Parent,grid.10992.33
grid.464035.0,Parent,grid.5328.c
grid.464035.0,Parent,grid.457015.2
grid.464035.0,Parent,grid.6390.c
grid.464039.c,Parent,grid.410533.0
grid.464039.c,Parent,grid.424469.9
grid.464039.c,Parent,grid.457014.3
grid.464039.c,Parent,grid.10988.38
grid.464039.c,Parent,grid.462844.8
grid.464041.3,Parent,grid.410533.0
grid.464041.3,Parent,grid.7429.8
grid.464041.3,Parent,grid.456999.e
grid.464041.3,Parent,grid.7452.4
grid.464043.1,Parent,grid.7901.f
grid.464043.1,Parent,grid.36823.3c
grid.464043.1,Parent,grid.249503.9
grid.464043.1,Parent,grid.457016.1
grid.464043.1,Parent,grid.5842.b
grid.464043.1,Parent,grid.6390.c
grid.464046.4,Parent,grid.457377.5
grid.464047.5,Parent,grid.42399.35
grid.464047.5,Parent,grid.457024.0
grid.464047.5,Parent,grid.457371.3
grid.464047.5,Parent,grid.412041.2
grid.464050.3,Parent,grid.457014.3
grid.464050.3,Parent,grid.5607.4
grid.464051.2,Parent,grid.5399.6
grid.464051.2,Parent,grid.456999.e
grid.464052.1,Parent,grid.8453.a
grid.464052.1,Parent,grid.11162.35
grid.464053.0,Parent,grid.417885.7
grid.464053.0,Parent,grid.424469.9
grid.464053.0,Parent,grid.457014.3
grid.464053.0,Parent,grid.4399.7
grid.464053.0,Parent,grid.10988.38
grid.464053.0,Parent,grid.7452.4
grid.464053.0,Parent,grid.462844.8
grid.464053.0,Child,grid.496753.a
grid.464055.6,Parent,grid.8183.2
grid.464055.6,Parent,grid.11642.30
grid.464056.5,Parent,grid.457014.3
grid.464056.5,Parent,grid.7902.c
grid.464057.4,Parent,grid.456999.e
grid.464057.4,Parent,grid.10992.33
grid.464059.a,Parent,grid.5328.c
grid.464059.a,Parent,grid.457015.2
grid.464059.a,Parent,grid.7452.4
grid.464060.0,Parent,grid.457012.5
grid.464060.0,Parent,grid.462844.8
grid.464061.1,Parent,grid.418735.c
grid.464061.1,Parent,grid.457016.1
grid.464061.1,Parent,grid.4461.7
grid.464062.2,Parent,grid.414548.8
grid.464062.2,Parent,grid.11667.37
grid.464064.4,Parent,grid.5399.6
grid.464064.4,Parent,grid.457381.c
grid.464064.4,Parent,grid.4399.7
grid.464066.6,Parent,grid.467175.6
grid.464067.7,Parent,grid.457369.a
grid.464067.7,Parent,grid.5842.b
grid.464068.8,Parent,grid.15736.36
grid.464068.8,Parent,grid.457012.5
grid.464068.8,Parent,grid.462844.8
grid.464069.9,Parent,grid.457374.6
grid.464069.9,Parent,grid.7252.2
grid.464070.1,Parent,grid.457369.a
grid.464070.1,Parent,grid.5842.b
grid.464071.0,Parent,grid.460789.4
grid.464071.0,Parent,grid.6390.c
grid.464071.0,Parent,grid.15140.31
grid.464072.3,Parent,grid.434223.0
grid.464072.3,Parent,grid.5328.c
grid.464072.3,Parent,grid.457016.1
grid.464073.2,Parent,grid.457367.4
grid.464073.2,Parent,grid.462844.8
grid.464074.5,Parent,grid.5583.b
grid.464074.5,Parent,grid.457018.f
grid.464074.5,Parent,grid.9621.c
grid.464076.7,Parent,grid.457014.3
grid.464076.7,Parent,grid.11843.3f
grid.464078.9,Parent,grid.456999.e
grid.464078.9,Parent,grid.11843.3f
grid.464080.e,Parent,grid.457018.f
grid.464081.f,Parent,grid.419673.e
grid.464083.d,Parent,grid.424725.2
grid.464083.d,Parent,grid.457012.5
grid.464083.d,Parent,grid.426005.5
grid.464083.d,Parent,grid.412041.2
grid.464084.a,Parent,grid.5676.2
grid.464084.a,Parent,grid.457016.1
grid.464084.a,Parent,grid.9621.c
grid.464085.b,Parent,grid.4399.7
grid.464085.b,Parent,grid.462844.8
grid.464088.6,Parent,grid.452348.c
grid.464088.6,Parent,grid.22040.34
grid.464088.6,Parent,grid.4307.0
grid.464088.6,Parent,grid.462844.8
grid.464089.7,Parent,grid.457380.d
grid.464089.7,Parent,grid.10992.33
grid.464089.7,Parent,grid.412043.0
grid.464090.f,Parent,grid.460202.2
grid.464092.d,Parent,grid.5676.2
grid.464092.d,Parent,grid.457015.2
grid.464092.d,Parent,grid.9621.c
grid.464096.9,Parent,grid.277151.7
grid.464096.9,Parent,grid.457374.6
grid.464096.9,Parent,grid.453087.d
grid.464096.9,Parent,grid.4817.a
grid.464100.7,Parent,grid.5583.b
grid.464100.7,Parent,grid.5676.2
grid.464100.7,Parent,grid.457018.f
grid.464100.7,Parent,grid.9621.c
grid.464101.6,Parent,grid.457013.4
grid.464101.6,Parent,grid.462844.8
grid.464103.4,Parent,grid.5399.6
grid.464103.4,Parent,grid.457014.3
grid.464105.2,Parent,grid.457012.5
grid.464105.2,Parent,grid.10992.33
grid.464107.0,Parent,grid.457366.5
grid.464107.0,Parent,grid.10992.33
grid.464109.e,Parent,grid.414548.8
grid.464109.e,Parent,grid.456999.e
grid.464109.e,Parent,grid.4461.7
grid.464111.7,Parent,grid.417885.7
grid.464111.7,Parent,grid.8183.2
grid.464111.7,Parent,grid.414548.8
grid.464111.7,Parent,grid.460797.b
grid.464111.7,Parent,grid.412130.5
grid.464112.4,Parent,grid.5328.c
grid.464112.4,Parent,grid.457017.0
grid.464112.4,Parent,grid.15140.31
grid.464114.2,Parent,grid.4399.7
grid.464114.2,Parent,grid.462844.8
grid.464117.1,Parent,grid.15736.36
grid.464117.1,Parent,grid.457012.5
grid.464118.e,Parent,grid.5399.6
grid.464118.e,Parent,grid.457381.c
grid.464119.f,Parent,grid.456999.e
grid.464120.5,Parent,grid.457379.b
grid.464120.5,Parent,grid.15781.3a
grid.464121.4,Parent,grid.452348.c
grid.464121.4,Parent,grid.5842.b
grid.464122.7,Parent,grid.36823.3c
grid.464122.7,Parent,grid.457368.b
grid.464122.7,Parent,grid.11318.3a
grid.464123.6,Parent,grid.417885.7
grid.464123.6,Parent,grid.457961.8
grid.464124.1,Parent,grid.8183.2
grid.464124.1,Parent,grid.457968.1
grid.464124.1,Parent,grid.414548.8
grid.464124.1,Parent,grid.4399.7
grid.464124.1,Parent,grid.434209.8
grid.464125.0,Parent,grid.462308.b
grid.464125.0,Parent,grid.412041.2
grid.464126.3,Parent,grid.12366.30
grid.464126.3,Parent,grid.414548.8
grid.464126.3,Parent,grid.452510.7
grid.464126.3,Parent,grid.456999.e
grid.464126.3,Parent,grid.410350.3
grid.464127.2,Parent,grid.434207.6
grid.464127.2,Parent,grid.213917.f
grid.464127.2,Parent,grid.463863.c
grid.464127.2,Parent,grid.457016.1
grid.464127.2,Parent,grid.7459.f
grid.464127.2,Parent,grid.29172.3f
grid.464128.d,Parent,grid.462308.b
grid.464128.d,Parent,grid.434203.2
grid.464129.c,Parent,grid.420114.2
grid.464129.c,Parent,grid.5613.1
grid.464130.4,Parent,grid.410463.4
grid.464130.4,Parent,grid.448803.3
grid.464130.4,Parent,grid.457014.3
grid.464130.4,Parent,grid.16780.38
grid.464131.5,Parent,grid.15736.36
grid.464131.5,Parent,grid.457016.1
grid.464131.5,Parent,grid.7452.4
grid.464131.5,Parent,grid.462844.8
grid.464132.6,Parent,grid.418108.4
grid.464132.6,Parent,grid.29172.3f
grid.464133.7,Parent,grid.11417.32
grid.464133.7,Parent,grid.410542.6
grid.464134.0,Parent,grid.417961.c
grid.464135.1,Parent,grid.424469.9
grid.464135.1,Parent,grid.457013.4
grid.464135.1,Parent,grid.462844.8
grid.464136.2,Parent,grid.418065.e
grid.464137.3,Parent,grid.418108.4
grid.464137.3,Parent,grid.457030.5
grid.464137.3,Parent,grid.29172.3f
grid.464137.3,Parent,grid.424458.b
grid.464138.c,Parent,grid.5399.6
grid.464138.c,Parent,grid.7429.8
grid.464138.c,Parent,grid.456999.e
grid.464138.c,Parent,grid.4399.7
grid.464139.d,Parent,grid.462308.b
grid.464139.d,Parent,grid.412041.2
grid.464142.1,Parent,grid.4399.7
grid.464142.1,Parent,grid.15781.3a
grid.464144.7,Parent,grid.435509.e
grid.464144.7,Parent,grid.457012.5
grid.464144.7,Parent,grid.11843.3f
grid.464146.5,Parent,grid.418677.b
grid.464146.5,Parent,grid.7429.8
grid.464146.5,Parent,grid.457012.5
grid.464146.5,Parent,grid.10992.33
grid.464147.4,Parent,grid.7849.2
grid.464147.4,Parent,grid.414548.8
grid.464147.4,Parent,grid.15399.37
grid.464148.b,Parent,grid.462205.7
grid.464150.2,Parent,grid.456999.e
grid.464150.2,Parent,grid.440910.8
grid.464151.3,Parent,grid.457079.8
grid.464152.0,Parent,grid.457013.4
grid.464152.0,Parent,grid.15781.3a
grid.464152.0,Parent,grid.11843.3f
grid.464154.6,Parent,grid.457968.1
grid.464154.6,Parent,grid.494717.8
grid.464155.7,Parent,grid.456999.e
grid.464155.7,Parent,grid.7452.4
grid.464156.4,Parent,grid.457013.4
grid.464156.4,Parent,grid.410368.8
grid.464158.a,Parent,grid.7429.8
grid.464158.a,Parent,grid.456999.e
grid.464158.a,Parent,grid.10992.33
grid.464158.a,Parent,grid.7452.4
grid.464159.b,Parent,grid.452348.c
grid.464159.b,Parent,grid.410511.0
grid.464159.b,Parent,grid.7452.4
grid.464160.1,Parent,grid.457013.4
grid.464160.1,Parent,grid.462844.8
grid.464161.0,Parent,grid.457013.4
grid.464161.0,Parent,grid.410350.3
grid.464163.2,Parent,grid.410533.0
grid.464163.2,Parent,grid.424469.9
grid.464163.2,Parent,grid.457014.3
grid.464164.5,Parent,grid.452348.c
grid.464164.5,Parent,grid.457014.3
grid.464164.5,Parent,grid.457013.4
grid.464164.5,Parent,grid.11698.37
grid.464166.7,Parent,grid.7849.2
grid.464166.7,Parent,grid.457029.d
grid.464166.7,Parent,grid.457382.f
grid.464166.7,Parent,grid.413852.9
grid.464166.7,Parent,grid.462394.e
grid.464166.7,Parent,grid.15140.31
grid.464167.6,Parent,grid.452348.c
grid.464167.6,Parent,grid.4399.7
grid.464167.6,Parent,grid.10737.32
grid.464167.6,Parent,grid.440460.2
grid.464167.6,Parent,grid.462844.8
grid.464169.8,Parent,grid.424469.9
grid.464169.8,Parent,grid.457014.3
grid.464169.8,Parent,grid.17673.34
grid.464170.0,Parent,grid.5676.2
grid.464170.0,Parent,grid.457015.2
grid.464170.0,Parent,grid.9621.c
grid.464172.2,Parent,grid.457012.5
grid.464172.2,Parent,grid.15363.32
grid.464172.2,Parent,grid.15781.3a
grid.464173.3,Parent,grid.457334.2
grid.464173.3,Parent,grid.457079.8
grid.464173.3,Parent,grid.5842.b
grid.464174.4,Parent,grid.457018.f
grid.464174.4,Parent,grid.15781.3a
grid.464175.5,Parent,grid.457985.2
grid.464177.7,Parent,grid.457012.5
grid.464177.7,Parent,grid.11162.35
grid.464178.8,Parent,grid.424413.4
grid.464178.8,Parent,grid.13349.3c
grid.464178.8,Parent,grid.410455.1
grid.464178.8,Parent,grid.452348.c
grid.464178.8,Parent,grid.30390.39
grid.464178.8,Parent,grid.4365.4
grid.464178.8,Parent,grid.423851.9
grid.464178.8,Parent,grid.424348.d
grid.464180.f,Parent,grid.5328.c
grid.464180.f,Parent,grid.457015.2
grid.464180.f,Parent,grid.5842.b
grid.464181.e,Parent,grid.5328.c
grid.464181.e,Parent,grid.5676.2
grid.464181.e,Parent,grid.457017.0
grid.464181.e,Parent,grid.9621.c
grid.464181.e,Parent,grid.11906.3f
grid.464183.c,Parent,grid.457026.2
grid.464184.b,Parent,grid.433124.3
grid.464184.b,Parent,grid.121334.6
grid.464185.a,Parent,grid.7429.8
grid.464185.a,Parent,grid.456999.e
grid.464185.a,Parent,grid.15781.3a
grid.464185.a,Parent,grid.443947.9
grid.464186.9,Parent,grid.456999.e
grid.464186.9,Parent,grid.11843.3f
grid.464187.8,Parent,grid.452348.c
grid.464187.8,Parent,grid.7452.4
grid.464187.8,Parent,grid.4307.0
grid.464188.7,Parent,grid.410455.1
grid.464188.7,Parent,grid.435013.0
grid.464188.7,Parent,grid.457018.f
grid.464188.7,Parent,grid.10400.35
grid.464189.6,Parent,grid.457030.5
grid.464189.6,Parent,grid.27729.39
grid.464190.e,Parent,grid.452348.c
grid.464190.e,Parent,grid.7459.f
grid.464191.f,Parent,grid.457023.7
grid.464191.f,Parent,grid.11024.36
grid.464191.f,Parent,grid.440907.e
grid.464192.c,Parent,grid.419786.5
grid.464192.c,Parent,grid.456999.e
grid.464192.c,Parent,grid.8390.2
grid.464193.d,Parent,grid.452348.c
grid.464193.d,Parent,grid.11642.30
grid.464195.b,Parent,grid.410463.4
grid.464195.b,Parent,grid.457380.d
grid.464195.b,Parent,grid.4461.7
grid.464195.b,Parent,grid.418189.d
grid.464198.6,Parent,grid.457366.5
grid.464198.6,Parent,grid.452348.c
grid.464199.7,Parent,grid.457016.1
grid.464199.7,Parent,grid.5842.b
grid.464208.c,Parent,grid.410727.7
grid.464209.d,Parent,grid.9227.e
grid.464215.0,Parent,grid.452783.f
grid.464217.2,Parent,grid.410727.7
grid.464217.2,Parent,grid.418524.e
grid.464219.c,Parent,grid.419900.5
grid.464222.4,Parent,grid.453303.2
grid.464232.5,Child,grid.495316.c
grid.464233.4,Parent,grid.424018.b
grid.464235.2,Parent,grid.410727.7
grid.464249.9,Parent,grid.453103.0
grid.464252.3,Parent,grid.410727.7
grid.464254.5,Parent,grid.410727.7
grid.464257.6,Related,grid.24695.3c
grid.464257.6,Related,grid.24696.3f
grid.464259.8,Child,grid.464351.1
grid.464259.8,Child,grid.425455.7
grid.464262.0,Related,grid.9227.e
grid.464262.0,Parent,grid.454184.8
grid.464262.0,Parent,grid.419696.5
grid.464265.7,Parent,grid.424018.b
grid.464267.5,Parent,grid.410727.7
grid.464270.3,Related,grid.16821.3c
grid.464277.4,Parent,grid.410727.7
grid.464282.e,Parent,grid.453137.7
grid.464292.f,Parent,grid.410727.7
grid.464296.b,Parent,grid.24515.37
grid.464299.4,Parent,grid.424020.0
grid.464304.1,Parent,grid.452954.b
grid.464309.c,Related,grid.9227.e
grid.464309.c,Child,grid.458511.c
grid.464314.0,Parent,grid.410727.7
grid.464326.1,Parent,grid.410727.7
grid.464327.0,Parent,grid.410727.7
grid.464330.6,Parent,grid.410727.7
grid.464332.4,Parent,grid.410727.7
grid.464333.5,Related,grid.9227.e
grid.464333.5,Parent,grid.453103.0
grid.464342.3,Parent,grid.410727.7
grid.464345.4,Parent,grid.410727.7
grid.464346.7,Parent,grid.410318.f
grid.464347.6,Parent,grid.410727.7
grid.464351.1,Parent,grid.464259.8
grid.464354.4,Parent,grid.410727.7
grid.464355.5,Parent,grid.453137.7
grid.464356.6,Parent,grid.410727.7
grid.464357.7,Parent,grid.410727.7
grid.464360.3,Parent,grid.5399.6
grid.464360.3,Parent,grid.5583.b
grid.464360.3,Parent,grid.457013.4
grid.464361.2,Parent,grid.410727.7
grid.464362.1,Parent,grid.410727.7
grid.464363.0,Parent,grid.419906.3
grid.464365.6,Parent,grid.424020.0
grid.464372.0,Related,grid.464375.7
grid.464373.1,Parent,grid.410727.7
grid.464374.6,Parent,grid.419900.5
grid.464375.7,Related,grid.464372.0
grid.464377.5,Parent,grid.418524.e
grid.464380.d,Parent,grid.410727.7
grid.464388.5,Parent,grid.410727.7
grid.464390.c,Parent,grid.8658.3
grid.464394.8,Parent,grid.8658.3
grid.464398.4,Parent,grid.8658.3
grid.464402.0,Related,grid.470041.6
grid.464404.6,Parent,grid.419897.a
grid.464406.4,Parent,grid.410727.7
grid.464408.a,Parent,grid.418524.e
grid.464410.3,Parent,grid.410727.7
grid.464412.1,Parent,grid.453226.4
grid.464413.0,Parent,grid.419092.7
grid.464414.7,Parent,grid.453058.f
grid.464423.3,Parent,grid.263452.4
grid.464429.9,Parent,grid.424018.b
grid.464438.9,Related,grid.9227.e
grid.464440.6,Parent,grid.410727.7
grid.464447.1,Child,grid.495639.4
grid.464447.1,Child,grid.495474.f
grid.464447.1,Child,grid.495658.3
grid.464447.1,Child,grid.495477.c
grid.464447.1,Child,grid.495475.e
grid.464449.f,Parent,grid.418560.e
grid.464451.6,Parent,grid.418560.e
grid.464452.5,Parent,grid.418560.e
grid.464454.3,Parent,grid.418560.e
grid.464455.2,Parent,grid.410727.7
grid.464456.1,Parent,grid.418560.e
grid.464459.e,Parent,grid.418560.e
grid.464461.5,Parent,grid.418560.e
grid.464462.6,Parent,grid.419900.5
grid.464466.2,Parent,grid.418560.e
grid.464471.4,Parent,grid.8658.3
grid.464472.7,Parent,grid.453103.0
grid.464481.b,Related,grid.410318.f
grid.464493.8,Parent,grid.410727.7
grid.464499.2,Parent,grid.410727.7
grid.464513.1,Parent,grid.421771.6
grid.464515.7,Parent,grid.421771.6
grid.464516.4,Parent,grid.448850.5
grid.464517.5,Parent,grid.421771.6
grid.464525.4,Parent,grid.418099.d
grid.464526.7,Related,grid.416034.4
grid.464526.7,Child,grid.470227.4
grid.464527.6,Parent,grid.418105.9
grid.464528.9,Parent,grid.418105.9
grid.464531.1,Parent,grid.418105.9
grid.464532.2,Parent,grid.453056.1
grid.464533.3,Parent,grid.418105.9
grid.464534.4,Related,grid.256753.0
grid.464535.5,Parent,grid.418105.9
grid.464537.7,Parent,grid.418105.9
grid.464539.9,Parent,grid.418105.9
grid.464540.7,Child,grid.439519.3
grid.464540.7,Child,grid.416281.8
grid.464551.7,Parent,grid.423025.2
grid.464551.7,Parent,grid.266190.a
grid.464555.3,Related,grid.254187.d
grid.464556.0,Parent,grid.455167.4
grid.464558.e,Related,grid.461159.e
grid.464563.6,Related,grid.419208.6
grid.464570.4,Parent,grid.466117.3
grid.464571.5,Related,grid.411173.1
grid.464574.0,Related,grid.411455.0
grid.464580.b,Parent,grid.425729.f
grid.464580.b,Parent,grid.265234.4
grid.464581.a,Related,grid.481553.e
grid.464581.a,Related,grid.481556.b
grid.464584.f,Parent,grid.454774.1
grid.464584.f,Parent,grid.410865.e
grid.464585.e,Related,grid.411947.e
grid.464594.e,Parent,grid.411463.5
grid.464595.f,Parent,grid.411463.5
grid.464597.d,Parent,grid.411463.5
grid.464598.2,Parent,grid.411463.5
grid.464599.3,Parent,grid.411463.5
grid.464601.1,Parent,grid.411463.5
grid.464602.2,Parent,grid.5326.2
grid.464603.3,Parent,grid.5326.2
grid.464604.4,Parent,grid.4711.3
grid.464605.5,Parent,grid.5326.2
grid.464618.9,Related,grid.448741.a
grid.464619.8,Parent,grid.418751.e
grid.464621.3,Parent,grid.418751.e
grid.464622.0,Parent,grid.418751.e
grid.464625.7,Parent,grid.453441.3
grid.464633.0,Parent,grid.418560.e
grid.464635.6,Parent,grid.418560.e
grid.464636.5,Child,grid.415892.3
grid.464638.b,Parent,grid.5328.c
grid.464638.b,Parent,grid.457015.2
grid.464638.b,Parent,grid.121334.6
grid.464638.b,Parent,grid.11136.34
grid.464638.b,Parent,grid.440910.8
grid.464644.0,Related,grid.7345.5
grid.464649.d,Parent,grid.415820.a
grid.464651.4,Related,grid.411552.6
grid.464654.1,Related,grid.444604.6
grid.464656.3,Related,grid.9227.e
grid.464656.3,Parent,grid.4372.2
grid.464666.0,Parent,grid.421666.1
grid.464667.1,Related,grid.412161.1
grid.464673.4,Child,grid.415352.4
grid.464673.4,Child,grid.439823.7
grid.464673.4,Child,grid.439311.d
grid.464674.3,Parent,grid.419302.d
grid.464674.3,Parent,grid.421666.1
grid.464685.d,Parent,grid.440403.7
grid.464686.e,Parent,grid.452868.5
grid.464688.0,Parent,grid.451349.e
grid.464689.1,Related,grid.418280.7
grid.464690.9,Child,grid.20384.3d
grid.464690.9,Child,grid.14647.30
grid.464690.9,Child,grid.420989.e
grid.464690.9,Child,grid.464691.8
grid.464691.8,Parent,grid.464690.9
grid.464693.a,Parent,grid.418280.7
grid.464697.e,Parent,grid.410557.2
grid.464710.0,Child,grid.454123.5
grid.464714.4,Related,grid.444708.b
grid.464715.5,Related,grid.444716.4
grid.464716.6,Parent,grid.418105.9
grid.464717.7,Parent,grid.413046.4
grid.464718.8,Related,grid.15444.30
grid.464719.9,Parent,grid.410528.a
grid.464720.3,Related,grid.32056.32
grid.464724.7,Parent,grid.415368.d
grid.464727.4,Parent,grid.418654.a
grid.464728.b,Related,grid.444354.6
grid.464731.3,Parent,grid.412086.9
grid.464734.6,Child,grid.465125.1
grid.464737.5,Parent,grid.422638.9
grid.464742.7,Parent,grid.418105.9
grid.464745.0,Related,grid.469252.e
grid.464749.c,Parent,grid.415820.a
grid.464759.d,Parent,grid.418105.9
grid.464762.5,Parent,grid.418105.9
grid.464764.3,Parent,grid.410865.e
grid.464780.9,Parent,grid.418105.9
grid.464794.c,Parent,grid.433544.1
grid.464796.e,Parent,grid.418551.c
grid.464799.1,Parent,grid.453080.a
grid.464810.f,Parent,grid.418105.9
grid.464811.e,Parent,grid.418143.b
grid.464813.c,Parent,grid.418105.9
grid.464816.9,Parent,grid.418105.9
grid.464817.8,Parent,grid.453519.f
grid.464818.7,Parent,grid.418162.8
grid.464820.c,Parent,grid.418105.9
grid.464840.a,Parent,grid.453519.f
grid.464843.9,Related,grid.427691.f
grid.464845.f,Related,grid.427691.f
grid.464855.e,Related,grid.411877.c
grid.464857.c,Related,grid.415552.2
grid.464860.8,Related,grid.418789.b
grid.464869.1,Parent,grid.418105.9
grid.464870.9,Parent,grid.418547.b
grid.464875.c,Parent,grid.455167.4
grid.464891.6,Child,grid.464892.5
grid.464892.5,Parent,grid.464891.6
grid.464897.0,Parent,grid.419318.6
grid.464899.e,Related,grid.419208.6
grid.464902.d,Child,grid.462091.8
grid.464904.b,Related,grid.411985.0
grid.464914.a,Parent,grid.417971.d
grid.464914.a,Parent,grid.1002.3
grid.464917.9,Child,grid.497570.8
grid.464920.d,Related,grid.418789.b
grid.464934.8,Related,grid.419208.6
grid.464939.5,Parent,grid.416504.2
grid.464948.3,Parent,grid.418105.9
grid.464954.e,Parent,grid.418105.9
grid.464957.d,Parent,grid.453080.a
grid.464959.3,Parent,grid.418280.7
grid.464960.9,Parent,grid.453080.a
grid.464961.8,Parent,grid.39009.33
grid.464967.e,Child,grid.496635.b
grid.464968.1,Parent,grid.418105.9
grid.464970.8,Parent,grid.418105.9
grid.464971.9,Related,grid.448741.a
grid.464971.9,Related,grid.413002.4
grid.464974.c,Parent,grid.410865.e
grid.464975.d,Parent,grid.419481.1
grid.464979.1,Child,grid.467892.6
grid.464979.1,Child,grid.464992.4
grid.464984.3,Parent,grid.453387.e
grid.464987.0,Parent,grid.418554.9
grid.464992.4,Parent,grid.464979.1
grid.464998.e,Parent,grid.418099.d
grid.464999.f,Parent,grid.419799.b
grid.465001.6,Parent,grid.453387.e
grid.465008.f,Parent,grid.476548.c
grid.465009.e,Parent,grid.418105.9
grid.465012.4,Parent,grid.418105.9
grid.465015.3,Parent,grid.252262.3
grid.465015.3,Parent,grid.411677.2
grid.465016.0,Parent,grid.418105.9
grid.465018.e,Parent,grid.418105.9
grid.465019.f,Parent,grid.453519.f
grid.465022.7,Parent,grid.19096.37
grid.465023.6,Parent,grid.418105.9
grid.465025.0,Related,grid.418546.a
grid.465026.3,Related,grid.418280.7
grid.465027.2,Related,grid.429158.3
grid.465028.d,Parent,grid.418099.d
grid.465029.c,Parent,grid.418105.9
grid.465032.6,Parent,grid.418105.9
grid.465036.2,Parent,grid.418105.9
grid.465038.c,Parent,grid.453387.e
grid.465042.1,Child,grid.444585.c
grid.465050.2,Related,grid.416301.1
grid.465060.1,Parent,grid.453147.0
grid.465061.0,Child,grid.465122.6
grid.465065.4,Parent,grid.419666.a
grid.465068.9,Related,grid.415552.2
grid.465073.3,Related,grid.419208.6
grid.465075.5,Related,grid.415552.2
grid.465090.e,Related,grid.418789.b
grid.465095.b,Parent,grid.467606.5
grid.465102.4,Parent,grid.426629.d
grid.465104.2,Parent,grid.418707.d
grid.465106.0,Parent,grid.418099.d
grid.465117.0,Parent,grid.454780.a
grid.465122.6,Parent,grid.465061.0
grid.465123.7,Parent,grid.420044.6
grid.465125.1,Related,grid.472816.e
grid.465125.1,Parent,grid.464734.6
grid.465182.c,Parent,grid.422239.c
