Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
ST2 8PG,Yes,53.035593,-2.141227,390627,348711,SJ906487,12/1/1997 12:00:00 AM,,134,14,4,"Stoke-On-Trent",4.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PH,No,53.027398,-2.146075,390300,347800,SJ903477,6/1/1998 12:00:00 AM,12/1/1999 12:00:00 AM,130,,,"Stoke-On-Trent",3.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PJ,No,53.03299,-2.138191,390830,348421,SJ908484,6/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,135,,,"Stoke-On-Trent",4.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PL,Yes,53.028443,-2.1442,390426,347916,SJ904479,12/1/2014 12:00:00 AM,,130,,,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PN,Yes,53.031561,-2.136873,390918,348261,SJ909482,7/1/2016 12:00:00 AM,,130,,,"Stoke-On-Trent",3.9,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8PQ,Yes,53.027419,-2.135788,390990,347801,SJ909478,12/1/1997 12:00:00 AM,,151,16,0,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8WA,No,53.008117,-2.178499,388120,345660,SJ881456,8/1/2002 12:00:00 AM,9/1/2007 12:00:00 AM,119,,,"Stoke-On-Trent",0.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8WP,No,53.008117,-2.178499,388120,345660,SJ881456,3/1/2004 12:00:00 AM,5/1/2011 12:00:00 AM,119,,,"Stoke-On-Trent",0.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 8WZ,No,53.008117,-2.178499,388120,345660,SJ881456,9/1/2004 12:00:00 AM,4/1/2006 12:00:00 AM,119,,,"Stoke-On-Trent",0.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AA,Yes,53.024294,-2.133363,391152,347453,SJ911474,1/1/1980 12:00:00 AM,,149,32,14,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AB,Yes,53.024555,-2.132767,391192,347482,SJ911474,1/1/1980 12:00:00 AM,,150,58,22,"Stoke-On-Trent",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AD,Yes,53.023345,-2.129483,391412,347347,SJ914473,1/1/1980 12:00:00 AM,,160,37,17,"Longton",3.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AE,Yes,53.024378,-2.130858,391320,347462,SJ913474,1/1/1980 12:00:00 AM,,158,69,30,"Stoke-On-Trent",3.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AF,Yes,53.023674,-2.147523,390202,347386,SJ902473,1/1/1980 12:00:00 AM,,128,34,20,"Stoke-On-Trent",2.8,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AG,Yes,53.023691,-2.149298,390083,347388,SJ900473,1/1/1980 12:00:00 AM,,122,22,16,"Stoke-On-Trent",2.7,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9AH,Yes,53.023668,-2.146078,390299,347385,SJ902473,1/1/1980 12:00:00 AM,,134,30,16,"Stoke-On-Trent",2.9,"Stoke-on-Trent","Stoke-on-Trent"
