Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DN10 4NR,Yes,53.398125,-0.836815,477440,389663,SK774896,1/1/1980 12:00:00 AM,,27,19,5,"Gainsborough Central",4.4,"",""
DN10 4NS,Yes,53.399101,-0.831825,477770,389777,SK777897,1/1/1980 12:00:00 AM,,23,49,23,"Gainsborough Central",4.1,"Beckingham",""
DN10 4NT,Yes,53.399121,-0.845015,476893,389765,SK768897,1/1/1980 12:00:00 AM,,34,1,1,"Gainsborough Central",5.0,"",""
DN10 4NU,Yes,53.399114,-0.853603,476322,389755,SK763897,1/1/1980 12:00:00 AM,,39,2,1,"Gainsborough Central",5.6,"",""
DN10 4NW,Yes,53.400567,-0.829182,477943,389943,SK779899,1/1/1980 12:00:00 AM,,20,43,14,"Gainsborough Central",3.9,"Beckingham",""
DN10 4NX,Yes,53.397138,-0.860937,475838,389527,SK758895,1/1/1980 12:00:00 AM,,32,5,2,"Gainsborough Central",6.1,"",""
DN10 4NY,Yes,53.401207,-0.831211,477807,390012,SK778900,1/1/1980 12:00:00 AM,,20,18,9,"Gainsborough Central",4.1,"Beckingham",""
DN10 4NZ,Yes,53.401219,-0.825073,478215,390020,SK782900,8/1/2012 12:00:00 AM,,14,,,"Gainsborough Central",3.7,"Beckingham",""
DN10 4PA,Yes,53.401591,-0.832749,477704,390053,SK777900,1/1/1980 12:00:00 AM,,20,13,4,"Gainsborough Central",4.2,"Beckingham",""
DN10 4PB,Yes,53.40229,-0.831647,477776,390132,SK777901,1/1/1980 12:00:00 AM,,19,11,5,"Gainsborough Central",4.1,"Beckingham",""
DN10 4PD,Yes,53.402392,-0.83378,477634,390141,SK776901,1/1/1980 12:00:00 AM,,20,86,42,"Gainsborough Central",4.3,"Beckingham",""
DN10 4PE,Yes,53.402908,-0.83139,477792,390201,SK777902,1/1/1980 12:00:00 AM,,19,10,4,"Gainsborough Central",4.1,"Beckingham",""
DN10 4PF,Yes,53.403294,-0.832236,477735,390243,SK777902,1/1/1980 12:00:00 AM,,19,39,16,"Gainsborough Central",4.2,"Beckingham",""
DN10 4PG,Yes,53.403793,-0.833278,477665,390297,SK776902,1/1/1980 12:00:00 AM,,19,4,2,"Gainsborough Central",4.2,"Beckingham",""
DN10 4PH,Yes,53.404096,-0.83062,477841,390334,SK778903,1/1/1980 12:00:00 AM,,17,31,13,"Gainsborough Central",4.1,"Beckingham",""
DN10 4PJ,Yes,53.405456,-0.828131,478004,390488,SK780904,1/1/1980 12:00:00 AM,,14,36,16,"Gainsborough Central",3.9,"Beckingham",""
DN10 4PL,Yes,53.40718,-0.829798,477890,390678,SK778906,1/1/1980 12:00:00 AM,,14,46,24,"Gainsborough Central",4.1,"Beckingham",""
DN10 4PN,Yes,53.407158,-0.827512,478042,390678,SK780906,1/1/1980 12:00:00 AM,,12,32,16,"Gainsborough Central",3.9,"Beckingham",""
DN10 4PP,Yes,53.403069,-0.82949,477918,390221,SK779902,1/1/1980 12:00:00 AM,,17,12,5,"Gainsborough Central",4.0,"Beckingham",""
DN10 4PQ,Yes,53.404512,-0.832356,477725,390378,SK777903,1/1/1980 12:00:00 AM,,18,4,2,"Gainsborough Central",4.2,"Beckingham",""
DN10 4PR,Yes,53.40239,-0.828049,478015,390147,SK780901,1/1/1980 12:00:00 AM,,16,61,29,"Gainsborough Central",3.9,"Beckingham",""
DN10 4PS,Yes,53.400503,-0.825409,478194,389940,SK781899,1/1/1980 12:00:00 AM,,15,20,10,"Gainsborough Central",3.7,"Beckingham",""
DN10 4PT,Yes,53.398995,-0.823781,478305,389774,SK783897,1/1/1980 12:00:00 AM,,14,47,18,"Gainsborough Central",3.6,"Beckingham",""
DN10 4PU,Yes,53.404413,-0.829062,477944,390371,SK779903,2/1/1990 12:00:00 AM,,15,35,15,"Gainsborough Central",4.0,"Beckingham",""
DN10 4PW,Yes,53.403093,-0.827323,478062,390226,SK780902,1/1/1980 12:00:00 AM,,15,40,14,"Gainsborough Central",3.8,"Beckingham",""
DN10 4PX,Yes,53.399615,-0.821012,478488,389846,SK784898,1/1/1980 12:00:00 AM,,11,34,14,"Gainsborough Central",3.4,"",""
DN10 4PY,Yes,53.400296,-0.817142,478744,389926,SK787899,1/1/1980 12:00:00 AM,,8,45,16,"Gainsborough Central",3.1,"",""
DN10 4PZ,No,53.40145,-0.804852,479559,390068,SK795900,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,5,,,"Gainsborough Central",2.3,"",""
DN10 4QA,Yes,53.398665,-0.823687,478312,389737,SK783897,1/1/1980 12:00:00 AM,,14,3,2,"Gainsborough Central",3.6,"Beckingham",""
DN10 4QB,Yes,53.396865,-0.82569,478182,389535,SK781895,1/1/1980 12:00:00 AM,,18,42,17,"Gainsborough Central",3.7,"Beckingham",""
DN10 4QD,Yes,53.404864,-0.839912,477222,390409,SK772904,1/1/1980 12:00:00 AM,,31,4,1,"Gainsborough Central",4.7,"",""
DN10 4QE,Yes,53.40159,-0.846572,476785,390038,SK767900,1/1/1980 12:00:00 AM,,35,3,2,"Gainsborough Central",5.1,"",""
DN10 4QF,Yes,53.403043,-0.8527,476375,390193,SK763901,1/1/1980 12:00:00 AM,,42,8,2,"Gainsborough Central",5.5,"",""
DN10 4QG,Yes,53.395602,-0.842704,477053,389376,SK770893,3/1/2012 12:00:00 AM,,25,,,"Gainsborough Central",4.9,"",""
DN10 4QH,Yes,53.400951,-0.831624,477780,389983,SK777899,1/1/1980 12:00:00 AM,,20,27,20,"Gainsborough Central",4.1,"Beckingham",""
DN10 4QJ,Yes,53.400261,-0.830981,477824,389907,SK778899,1/1/1980 12:00:00 AM,,21,16,8,"Gainsborough Central",4.1,"Beckingham",""
