Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
WN8 9SG,Yes,53.543938,-2.791719,347634,405547,SD476055,1/1/1980 12:00:00 AM,,67,,,"Rainford",3.0,"Wigan","Skelmersdale"
WN8 9SH,No,53.542641,-2.792117,347606,405403,SD476054,1/1/1980 12:00:00 AM,8/1/2006 12:00:00 AM,68,,,"Rainford",2.8,"Wigan","Skelmersdale"
WN8 9SJ,No,53.542603,-2.793716,347500,405399,SD475053,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,68,,,"Rainford",2.8,"Wigan","Skelmersdale"
WN8 9SL,No,53.545188,-2.810365,346400,405699,SD464056,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,71,,,"Rainford",3.4,"Wigan","Skelmersdale"
WN8 9SP,Yes,53.545461,-2.794885,347426,405718,SD474057,1/1/1980 12:00:00 AM,,64,,,"Rainford",3.2,"Wigan","Skelmersdale"
WN8 9SR,No,53.545188,-2.810365,346400,405699,SD464056,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,71,,,"Rainford",3.4,"Wigan","Skelmersdale"
WN8 9SS,No,53.545188,-2.810365,346400,405699,SD464056,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,71,,,"Rainford",3.4,"Wigan","Skelmersdale"
WN8 9SU,Yes,53.541851,-2.790654,347702,405314,SD477053,1/1/1980 12:00:00 AM,,70,,,"Rainford",2.8,"Wigan","Skelmersdale"
WN8 9SX,Yes,53.545222,-2.79974,347104,405695,SD471056,1/1/1980 12:00:00 AM,,63,,,"Rainford",3.2,"Wigan","Skelmersdale"
WN8 9SY,Yes,53.544356,-2.799122,347144,405598,SD471055,12/1/1995 12:00:00 AM,,64,,,"Rainford",3.1,"Wigan","Skelmersdale"
WN8 9SZ,No,53.544382,-2.780258,348394,405588,SD483055,7/1/1995 12:00:00 AM,9/1/2014 12:00:00 AM,61,,,"Rainford",3.1,"Wigan","Skelmersdale"
WN8 9TA,Yes,53.541113,-2.78391,348148,405226,SD481052,2/1/1990 12:00:00 AM,,61,,,"Rainford",2.7,"Wigan","Skelmersdale"
WN8 9TB,No,53.53975,-2.77797,348540,405071,SD485050,6/1/1996 12:00:00 AM,5/1/2016 12:00:00 AM,60,,,"Rainford",2.6,"Wigan","Skelmersdale"
