Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW2 5UH,Yes,51.460223,-0.127698,530170,175134,TQ301751,1/1/1980 12:00:00 AM,,22,35,11,"Clapham North",0.5,"Greater London","Lambeth"
SW2 5UJ,Yes,51.460288,-0.127292,530198,175142,TQ301751,1/1/1980 12:00:00 AM,,23,50,17,"Clapham North",0.5,"Greater London","Lambeth"
SW2 5UL,Yes,51.459902,-0.12679,530234,175100,TQ302750,1/1/1980 12:00:00 AM,,24,42,21,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UN,No,51.45991,-0.127279,530200,175100,TQ301750,10/1/1987 12:00:00 AM,12/1/1990 12:00:00 AM,24,,,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UP,Yes,51.460549,-0.126187,530274,175173,TQ302751,1/1/1980 12:00:00 AM,,23,73,35,"Clapham North",0.5,"Greater London","Lambeth"
SW2 5UQ,Yes,51.45997,-0.127665,530173,175106,TQ301751,1/1/1980 12:00:00 AM,,23,39,12,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UR,Yes,51.46056,-0.125769,530303,175175,TQ303751,1/1/1980 12:00:00 AM,,24,95,37,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UT,Yes,51.459816,-0.125325,530336,175093,TQ303750,1/1/1980 12:00:00 AM,,24,44,19,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UU,Yes,51.460582,-0.12534,530333,175178,TQ303751,1/1/1980 12:00:00 AM,,24,88,37,"Clapham North",0.6,"Greater London","Lambeth"
SW2 5UX,Yes,51.461794,-0.125848,530294,175312,TQ302753,1/1/1980 12:00:00 AM,,22,47,20,"Clapham North",0.4,"Greater London","Lambeth"
SW2 5UY,Yes,51.461,-0.125078,530350,175225,TQ303752,1/1/1980 12:00:00 AM,,24,231,90,"Clapham North",0.5,"Greater London","Lambeth"
SW3 1JA,No,51.46324,-0.139336,529353,175449,TQ293754,8/1/2009 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1QA,No,51.463324,-0.138901,529383,175459,TQ293754,2/1/1990 12:00:00 AM,5/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1WG,No,51.46324,-0.139336,529353,175449,TQ293754,12/1/1999 12:00:00 AM,7/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1WP,Yes,51.463324,-0.138875,529385,175459,TQ293754,5/1/2018 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1WT,Yes,51.463324,-0.138901,529383,175459,TQ293754,9/1/2003 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1XJ,Yes,51.463324,-0.138901,529383,175459,TQ293754,6/1/1996 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1XX,No,51.46324,-0.139336,529353,175449,TQ293754,9/1/2007 12:00:00 AM,10/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1ZF,Yes,51.463324,-0.138901,529383,175459,TQ293754,6/1/1996 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1ZG,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2004 12:00:00 AM,12/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 1ZL,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/1997 12:00:00 AM,8/1/2018 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 2WL,No,51.46324,-0.139336,529353,175449,TQ293754,9/1/2007 12:00:00 AM,10/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
