Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
S25 5DJ,Yes,53.345184,-1.224988,451694,383423,SK516834,6/1/1997 12:00:00 AM,,127,83,33,"Kiveton Park",1.4,"Dinnington (Rotherham)",""
S25 5DN,No,53.35058,-1.225386,451661,384023,SK516840,1/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,98,,,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5DP,Yes,53.348679,-1.221951,451892,383814,SK518838,6/1/1997 12:00:00 AM,,105,18,9,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5DQ,Yes,53.346284,-1.226921,451564,383544,SK515835,6/1/1997 12:00:00 AM,,122,88,37,"Kiveton Park",1.4,"Dinnington (Rotherham)",""
S25 5DR,Yes,53.346172,-1.224865,451701,383533,SK517835,6/1/1997 12:00:00 AM,,125,72,33,"Kiveton Park",1.4,"Dinnington (Rotherham)",""
S25 5DS,Yes,53.347694,-1.219776,452038,383706,SK520837,6/1/1997 12:00:00 AM,,114,13,5,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5DT,Yes,53.348111,-1.223013,451822,383750,SK518837,6/1/1997 12:00:00 AM,,108,47,21,"Kiveton Park",1.7,"Dinnington (Rotherham)",""
S25 5DU,Yes,53.350052,-1.225681,451642,383964,SK516839,6/1/1997 12:00:00 AM,,101,71,39,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5DW,Yes,53.350553,-1.225312,451666,384020,SK516840,6/1/1997 12:00:00 AM,,98,59,23,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5DZ,Yes,53.347876,-1.224279,451738,383723,SK517837,6/1/1997 12:00:00 AM,,110,12,3,"Kiveton Park",1.6,"Dinnington (Rotherham)",""
S25 5EE,Yes,53.348458,-1.22532,451668,383787,SK516837,6/1/1997 12:00:00 AM,,108,43,15,"Kiveton Park",1.6,"Dinnington (Rotherham)",""
S25 5EG,Yes,53.351086,-1.224326,451731,384080,SK517840,6/1/1997 12:00:00 AM,,96,127,59,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5EH,Yes,53.352061,-1.226171,451607,384187,SK516841,10/1/2014 12:00:00 AM,,96,,,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
S25 5EL,Yes,53.3447,-1.226529,451592,383368,SK515833,6/1/1997 12:00:00 AM,,123,174,61,"Kiveton Park",1.3,"Dinnington (Rotherham)",""
S25 5ER,Yes,53.350121,-1.223547,451784,383973,SK517839,6/1/1997 12:00:00 AM,,97,38,19,"Kiveton Park",1.8,"Dinnington (Rotherham)",""
S25 5ET,Yes,53.347791,-1.218031,452154,383718,SK521837,6/1/1997 12:00:00 AM,,111,37,14,"Kiveton Park",1.9,"Dinnington (Rotherham)",""
