Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
M10 7SR,No,53.499382,-2.221321,385416,400321,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 7SS,No,53.499184,-2.221411,385410,400299,SD854002,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 7ST,No,53.499221,-2.220627,385462,400303,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7SU,No,53.499527,-2.220237,385488,400337,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7SW,No,53.498294,-2.221557,385400,400200,SD854001,9/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,57,,,"Manchester Victoria",1.8,"Greater Manchester","Manchester"
M10 7SX,No,53.499878,-2.220359,385480,400376,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7SY,No,53.49985,-2.220917,385443,400373,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7SZ,No,53.499714,-2.22167,385393,400358,SD853003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",1.9,"Greater Manchester","Manchester"
M10 7TA,No,53.500055,-2.221566,385400,400396,SD854003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7TB,No,53.500487,-2.221508,385404,400444,SD854004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,58,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7TD,No,53.500237,-2.220768,385453,400416,SD854004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7TE,No,53.5003,-2.220527,385469,400423,SD854004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
M10 7TF,No,53.500355,-2.220015,385503,400429,SD855004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,62,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TG,No,53.501523,-2.220187,385492,400559,SD854005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 7TH,No,53.500804,-2.219942,385508,400479,SD855004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,63,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TJ,No,53.50119,-2.220411,385477,400522,SD854005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,61,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TL,No,53.501046,-2.220682,385459,400506,SD854005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TN,No,53.50127,-2.221075,385433,400531,SD854005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,58,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TP,No,53.501736,-2.221575,385400,400583,SD854005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,56,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7TQ,No,53.501917,-2.220732,385456,400603,SD854006,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,59,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 7TW,No,53.501116,-2.221692,385392,400514,SD853005,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,55,,,"Manchester Victoria",2.1,"Greater Manchester","Manchester"
M10 7UG,No,53.500996,-2.218556,385600,400500,SD856004,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,62,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 7UH,No,53.501892,-2.220068,385500,400600,SD855005,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,62,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 7UQ,No,53.5001,-2.217044,385700,400400,SD857003,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,60,,,"Manchester Victoria",2.2,"Greater Manchester","Manchester"
M10 7UR,No,53.500094,-2.220059,385500,400400,SD855003,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,62,,,"Manchester Victoria",2.0,"Greater Manchester","Manchester"
