Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
E1 0ST,No,51.513284,-0.049153,535469,181177,TQ354811,12/1/1995 12:00:00 AM,12/1/1998 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SW,No,51.513284,-0.049153,535469,181177,TQ354811,12/1/1997 12:00:00 AM,6/1/2000 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SX,No,51.513284,-0.049153,535469,181177,TQ354811,12/1/1996 12:00:00 AM,12/1/1999 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SY,No,51.513276,-0.049168,535468,181176,TQ354811,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0SZ,No,51.513284,-0.049153,535469,181177,TQ354811,12/1/1996 12:00:00 AM,6/1/1999 12:00:00 AM,13,,,"Shadwell",0.6,"Greater London","Tower Hamlets"
E1 0XA,No,51.513508,-0.050138,535400,181200,TQ353812,5/1/1998 12:00:00 AM,9/1/2000 12:00:00 AM,13,,,"Shadwell",0.5,"Greater London","Tower Hamlets"
E1 2BE,Yes,51.514107,-0.061354,534620,181246,TQ346812,3/1/2005 12:00:00 AM,,16,32,15,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2BF,Yes,51.51178,-0.060821,534664,180988,TQ346809,4/1/2008 12:00:00 AM,,17,26,10,"Shadwell",0.3,"Greater London","Tower Hamlets"
E1 2BX,No,51.51455,-0.058741,534800,181300,TQ347813,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,16,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2BY,No,51.514078,-0.057968,534855,181249,TQ348812,2/1/1990 12:00:00 AM,6/1/2000 12:00:00 AM,14,,,"Shadwell",0.3,"Greater London","Tower Hamlets"
E1 2DB,No,51.514573,-0.060181,534700,181300,TQ347812,7/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,17,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2DJ,No,51.514573,-0.060181,534700,181300,TQ347812,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,17,,,"Shadwell",0.4,"Greater London","Tower Hamlets"
E1 2EJ,Yes,51.511973,-0.055766,535014,181019,TQ350810,10/1/2008 12:00:00 AM,,14,,,"Shadwell",0.1,"Greater London","Tower Hamlets"
E1 2ER,Yes,51.512002,-0.055739,535016,181022,TQ350810,12/1/2008 12:00:00 AM,,15,22,14,"Shadwell",0.1,"Greater London","Tower Hamlets"
